ruler,frequency,roi_2.numLooks,key_resp_5.keys,rdtDropTime,rdtPressTime,reactionPress.keys,participant,block_number,fixation_cond,trialNumber,rt,identifier
RG,High,1,None,5.5,5.78489559999434,g,21562,4,central,20,284.8955999943428,21562_4
BW,Low,2,None,1,1.30067610001424,g,21562,4,central,21,300.6761000142433,21562_4
BW,High,6,None,1.5,1.86801499998546,g,21562,4,central,22,368.01499998546205,21562_4
RG,Low,1,None,3.5,3.800893800013,g,21562,4,central,23,300.89380001300015,21562_4
BW,Low,1,None,3.0000000000000004,3.21733290000702,g,21562,4,central,24,217.3329000070221,21562_4
RG,Low,1,None,1,1.28519389999565,g,21562,4,central,25,285.19389999564737,21562_4
BW,High,6,None,4,4.33364920000895,g,21562,4,central,26,333.64920000894926,21562_4
RG,High,1,None,4.500000000000001,4.83412780001527,g,21562,4,central,27,334.1278000152661,21562_4
BW,Low,1,None,5.5,5.75106169999344,g,21562,4,central,28,251.06169999344274,21562_4
RG,Low,7,None,4.999999999999999,5.33544479997363,g,21562,4,central,29,335.4447999736303,21562_4
BW,Low,3,None,1,1.28405960000237,g,21562,4,central,30,284.0596000023652,21562_4
RG,High,1,None,6.5,6.73317849999876,g,21562,4,central,31,233.17849999875762,21562_4
BW,High,1,None,1.5,1.80136889999267,g,21562,4,central,32,301.36889999266714,21562_4
BW,Low,4,None,5.5,5.75067090001539,g,21562,3,peripheral,1,250.67090001539327,21562_3
RG,Low,1,None,1,1.30090380000183,g,21562,3,peripheral,2,300.9038000018336,21562_3
RG,High,1,None,1,1.36740940000163,g,21562,3,peripheral,3,367.4094000016339,21562_3
BW,High,1,None,7,7.36809470001026,g,21562,3,peripheral,4,368.09470001026057,21562_3
RG,High,1,None,7.500000000000001,7.86801589999232,g,21562,3,peripheral,5,368.0158999923142,21562_3
RG,Low,1,None,1,1.33476929998142,g,21562,3,peripheral,6,334.76929998141713,21562_3
BW,High,1,None,1,1.3667473999958,g,21562,3,peripheral,7,366.74739999580197,21562_3
BW,Low,1,None,1.5,1.75156319999951,g,21562,3,peripheral,8,251.56319999950938,21562_3
RG,Low,1,None,1.5,1.86815170000773,g,21562,3,peripheral,9,368.1517000077288,21562_3
RG,High,1,None,1.5,1.81666609999957,g,21562,3,peripheral,10,316.66609999956563,21562_3
RG,High,1,None,4.500000000000001,4.8662804000196,g,21562,3,peripheral,11,366.2804000196038,21562_3
BW,Low,1,None,6,6.28417379999883,g,21562,3,peripheral,12,284.1737999988254,21562_3
BW,High,1,None,6.5,6.88419139999314,g,21562,3,peripheral,13,384.1913999931421,21562_3
BW,Low,1,None,1,1.24971460000961,g,21562,3,peripheral,14,249.71460000961088,21562_3
BW,High,1,None,1.5,1.90151989998412,g,21562,3,peripheral,15,401.5198999841232,21562_3
RG,Low,1,None,2.5,2.80077469997923,g,21562,3,peripheral,16,300.7746999792289,21562_3
RG,Low,1,None,2.5,2.78393549998873,g,21562,3,peripheral,17,283.93549998872913,21562_3
BW,High,1,None,2,2.38421540000127,g,21562,3,peripheral,18,384.21540000126697,21562_3
BW,High,2,None,3.0000000000000004,3.40160420001484,g,21562,3,peripheral,19,401.6042000148441,21562_3
RG,High,1,None,2,2.38430619999417,g,21562,3,peripheral,20,384.30619999417104,21562_3
RG,High,2,None,7.500000000000001,7.86815240001306,g,21562,3,peripheral,21,368.15240001305847,21562_3
BW,Low,1,None,1,1.23430870001903,g,21562,3,peripheral,22,234.30870001902804,21562_3
BW,Low,1,None,3.5,3.751141500019,g,21562,3,peripheral,23,251.14150001900225,21562_3
RG,Low,1,None,1,1.30073989997618,g,21562,3,peripheral,24,300.739899976179,21562_3
BW,High,1,None,2,2.33339909999631,g,21562,3,peripheral,25,333.399099996313,21562_3
RG,High,1,None,1.5,1.80058049998479,g,21562,3,peripheral,26,300.58049998478964,21562_3
RG,High,1,None,1,1.31705019998481,g,21562,3,peripheral,27,317.05019998480566,21562_3
RG,Low,1,None,8,8.33453599998029,g,21562,3,peripheral,28,334.5359999802895,21562_3
RG,Low,2,None,4.500000000000001,4.78429479998886,g,21562,3,peripheral,29,284.29479998885563,21562_3
BW,Low,1,None,1,1.26749940001173,g,21562,3,peripheral,30,267.49940001172945,21562_3
BW,High,3,None,4,4.36810229998082,g,21562,3,peripheral,31,368.1022999808192,21562_3
BW,Low,2,None,2.5,2.75098169999546,g,21562,3,peripheral,32,250.98169999546417,21562_3
RG,Low,1,None,4,4.2846431999933,g,21562,2,peripheral,1,284.64319999329746,21562_2
BW,High,1,None,2,2.31805619999068,g,21562,2,peripheral,2,318.0561999906786,21562_2
RG,High,1,None,2,2.28367889998481,g,21562,2,peripheral,3,283.6788999848068,21562_2
BW,Low,1,None,2.5,2.71715849998873,g,21562,2,peripheral,4,217.15849998872773,21562_2
RG,Low,1,None,1,1.35110519998125,g,21562,2,peripheral,5,351.105199981248,21562_2
BW,Low,1,None,5.5,5.73492149999947,g,21562,2,peripheral,6,234.92149999947287,21562_2
BW,High,1,None,1,1.25095270000747,g,21562,2,peripheral,7,250.95270000747405,21562_2
RG,High,1,None,1,1.26737770001637,g,21562,2,peripheral,8,267.3777000163682,21562_2
BW,Low,1,None,5.5,5.71739340000204,g,21562,2,peripheral,9,217.3934000020381,21562_2
RG,Low,1,None,1.5,1.784324200009,g,21562,2,peripheral,10,284.32420000899583,21562_2
RG,High,1,None,1,1.31703289999859,g,21562,2,peripheral,11,317.0328999985941,21562_2
BW,High,1,None,4.500000000000001,4.80084909999277,g,21562,2,peripheral,12,300.8490999927735,21562_2
RG,High,2,None,1.5,1.86897410001257,g,21562,2,peripheral,13,368.97410001256503,21562_2
BW,High,1,None,4,4.36650580001879,g,21562,2,peripheral,14,366.5058000187855,21562_2
BW,Low,1,None,1.5,1.74998180000694,g,21562,2,peripheral,15,249.98180000693537,21562_2
RG,Low,1,None,1.5,1.78444780001882,g,21562,2,peripheral,16,284.44780001882464,21562_2
RG,Low,1,None,1,1.2677110999939,g,21562,2,peripheral,17,267.7110999939032,21562_2
RG,High,1,None,1,1.28434990000096,g,21562,2,peripheral,18,284.3499000009615,21562_2
BW,Low,1,None,1,1.21713640002417,g,21562,2,peripheral,19,217.13640002417378,21562_2
BW,Low,1,None,1,1.38518720000866,g,21562,2,peripheral,20,385.1872000086587,21562_2
RG,High,1,None,1,1.35056729998905,g,21562,2,peripheral,21,350.5672999890519,21562_2
RG,Low,1,None,4,4.36816390001331,g,21562,2,peripheral,22,368.16390001331456,21562_2
BW,High,1,None,3.0000000000000004,3.28349699999671,g,21562,2,peripheral,23,283.49699999671384,21562_2
BW,High,1,None,7.500000000000001,7.78392459999304,g,21562,2,peripheral,24,283.92459999304174,21562_2
BW,Low,1,None,4.999999999999999,5.25033779998193,g,21562,2,peripheral,25,250.33779998193583,21562_2
RG,Low,1,None,2,2.38371910000569,g,21562,2,peripheral,26,383.71910000569187,21562_2
RG,High,1,None,1,1.36816250000265,g,21562,2,peripheral,27,368.1625000026545,21562_2
BW,High,3,None,2,2.30168209999101,g,21562,2,peripheral,28,301.68209999101236,21562_2
RG,High,1,None,2,2.36782429998857,g,21562,2,peripheral,29,367.8242999885697,21562_2
RG,Low,1,None,1,1.36783500001184,g,21562,2,peripheral,30,367.8350000118371,21562_2
